fpType,relIndex,absIndex,fpName,smarts
cactvs,279,1230,Un1230,"[#8]-,:[#6]-,:[#6]-,:[#6]-,:[#6]-,:[#6]-,:[#7]-,:[#6] (O-C-C-C-C-C-N-C)"
cactvs,280,1231,Un1231,"[#8]-,:[#6]-,:[#6]-,:[#6]-,:[#6]-,:[#6](-,:[#7])-,:[#6] (O-C-C-C-C-C(N)-C)"
cactvs,281,1232,Un1232,"[#8]=,:[#6]-,:[#6]-,:[#6]-,:[#6]-,:[#6]-,:[#6]-,:[#6] (O=C-C-C-C-C-C-C)"
cactvs,282,1233,Un1233,"[#8]=,:[#6]-,:[#6]-,:[#6]-,:[#6]-,:[#6](-,:[#8])-,:[#6] (O=C-C-C-C-C(O)-C)"
cactvs,283,1240,Un1240,"[#6]-,:[#6](-,:[#6])-,:[#6](-,:[#6])-,:[#6] (C-C(C)-C(C)-C)"
cactvs,284,1242,Un1242,[#6]c1ccc([#8])cc1 (Cc1ccc(O)cc1)
cactvs,285,1244,Un1244,[#6]c1ccc([#7])cc1 (Cc1ccc(N)cc1)
cactvs,286,1251,Un1251,[#8]c1ccc(Br)cc1 (Oc1ccc(Br)cc1)
cactvs,287,1258,Un1258,[#7]c1ccc(Br)cc1 (Nc1ccc(Br)cc1)
cactvs,288,1262,Un1262,[#6]c1cc([#6])ccc1 (Cc1cc(C)ccc1)
cactvs,289,1264,Un1264,[#6]c1cc([#16])ccc1 (Cc1cc(S)ccc1)
cactvs,290,1265,Un1265,[#6]c1cc([#7])ccc1 (Cc1cc(N)ccc1)
cactvs,291,1266,Un1266,[#6]c1cc(Cl)ccc1 (Cc1cc(Cl)ccc1)
cactvs,292,1268,Un1268,[#8]c1cc([#8])ccc1 (Oc1cc(O)ccc1)
cactvs,293,1269,Un1269,[#8]c1cc([#16])ccc1 (Oc1cc(S)ccc1)
cactvs,294,1273,Un1273,[#16]c1cc([#16])ccc1 (Sc1cc(S)ccc1)
cactvs,295,1275,Un1275,[#16]c1cc(Cl)ccc1 (Sc1cc(Cl)ccc1)
cactvs,296,1276,Un1276,[#16]c1cc(Br)ccc1 (Sc1cc(Br)ccc1)
cactvs,297,1279,Un1279,[#7]c1cc(Br)ccc1 (Nc1cc(Br)ccc1)
cactvs,298,1280,Un1280,Clc1cc(Cl)ccc1 (Clc1cc(Cl)ccc1)
cactvs,299,1281,Un1281,Clc1cc(Br)ccc1 (Clc1cc(Br)ccc1)
cactvs,300,1282,Un1282,Brc1cc(Br)ccc1 (Brc1cc(Br)ccc1)
cactvs,301,1286,Un1286,[#6]c1c([#7])cccc1 (Cc1c(N)cccc1)
cactvs,302,1297,Un1297,[#16]c1c(Br)cccc1 (Sc1c(Br)cccc1)
cactvs,303,1298,Un1298,[#7]c1c([#7])cccc1 (Nc1c(N)cccc1)
cactvs,304,1299,Un1299,[#7]c1c(Cl)cccc1 (Nc1c(Cl)cccc1)
cactvs,305,1304,Un1304,[#6][#6]1[#6][#6][#6]([#6])[#6][#6]1 (CC1CCC(C)CC1)
cactvs,306,1325,Un1325,[#6][#6]1[#6][#6]([#6])[#6][#6][#6]1 (CC1CC(C)CCC1)
cactvs,307,1346,Un1346,[#6][#6]1[#6]([#6])[#6][#6][#6][#6]1 (CC1C(C)CCCC1)
cactvs,308,1347,Un1347,[#6][#6]1[#6]([#8])[#6][#6][#6][#6]1 (CC1C(O)CCCC1)
cactvs,309,1370,Un1370,[#6][#6]1[#6][#6]([#7])[#6][#6]1 (CC1CC(N)CC1)
cactvs,310,1373,Un1373,[#8][#6]1[#6][#6]([#8])[#6][#6]1 (OC1CC(O)CC1)
cactvs,311,1388,Un1388,[#6][#6]1[#6]([#6])[#6][#6][#6]1 (CC1C(C)CCC1)
cactvs,312,1389,Un1389,[#6][#6]1[#6]([#8])[#6][#6][#6]1 (CC1C(O)CCC1)
cactvs,313,1394,Un1394,[#8][#6]1[#6]([#8])[#6][#6][#6]1 (OC1C(O)CCC1)
kroth,314,1410,Un1410,[!#1][CH]([!#1])[CH]([!#1])[!#1]
kroth,315,1415,Un1415,[!#1][CH]([!#1])[CH2][CH2][CH3]
kroth,316,1422,Un1422,[!#1][CH]([!#1])[CH3]
kroth,317,1426,Un1426,[!#1][CH]([!#1])C([!#1])([!#1])[!#1]
kroth,318,1427,Un1427,[!#1][CH]([!#1])C([!#1])([CH3])[CH3]
kroth,319,1428,Un1428,[!#1][CH]([!#1])C(=O)[!#1]
kroth,320,1433,Un1433,[!#1][CH]([!#1])C(=O)[OH]
kroth,321,1434,Un1434,[!#1][CH]([!#1])C(=O)c1[cH][cH][cH][cH][cH]1
kroth,322,1441,Un1441,[!#1][CH]([!#1])c1[cH][cH][cH][cH][cH]1
kroth,323,1442,Un1442,[!#1][CH]([!#1])c1[cH][cH][cH][cH]c1[!#1]
kroth,324,1445,Un1445,[!#1][CH]([!#1])c1[cH][cH][cH][cH]c1Cl
kroth,325,1448,Un1448,[!#1][CH]([!#1])c1[cH][cH][cH]c([cH]1)[N+](=O)[O-]
kroth,326,1450,Un1450,[!#1][CH]([!#1])c1[cH][cH][cH]n[cH]1
kroth,327,1453,Un1453,[!#1][CH]([!#1])c1[cH][cH]c([!#1])[cH][cH]1
kroth,328,1460,Un1460,[!#1][CH]([!#1])c1[cH][cH]c([OH])[cH][cH]1
kroth,329,1461,Un1461,[!#1][CH]([!#1])c1[cH][cH]c(Br)[cH][cH]1
kroth,330,1462,Un1462,[!#1][CH]([!#1])c1[cH][cH]c(Cl)[cH][cH]1
kroth,331,1463,Un1463,[!#1][CH]([!#1])c1[cH][cH]c(Cl)[cH]c1Cl
kroth,332,1465,Un1465,[!#1][CH]([!#1])c1[cH][cH]c2O[CH2]Oc2[cH]1
kroth,333,1482,Un1482,[!#1][CH]([CH]([CH3])[CH3])C(=O)[OH]
kroth,334,1484,Un1484,[!#1][CH]([CH2][CH2]C(=O)[OH])C(=O)[OH]
kroth,335,1485,Un1485,[!#1][CH]([CH2][CH2]S[CH3])C(=O)[OH]
kroth,336,1496,Un1496,[!#1][CH]([CH2]C(=O)[NH2])C(=O)[OH]
kroth,337,1498,Un1498,[!#1][CH]([CH2]C(=O)[OH])C(=O)[OH]
kroth,338,1500,Un1500,[!#1][CH]([CH3])[CH3]
kroth,339,1507,Un1507,[!#1][CH]([CH3])C(=O)[OH]
kroth,340,1512,Un1512,[!#1][CH]([NH]C(=O)[!#1])C(=O)[OH]
kroth,341,1518,Un1518,[!#1][CH]([NH2])[CH2]C(=O)[OH]
kroth,342,1519,Un1519,[!#1][CH]([NH2])C(=O)[OH]
kroth,343,1522,Un1522,[!#1][CH]([OH])[CH2][NH2]
kroth,344,1523,Un1523,[!#1][CH]([OH])[CH2][OH]
kroth,345,1527,Un1527,[!#1][CH]([OH])c1[cH][cH][cH][cH][cH]1
kroth,346,1544,Un1544,[!#1][CH]=[CH]C(=O)[OH]
kroth,347,1556,Un1556,[!#1][CH]=C1C(=O)[NH]C(=O)[NH]C1=O
kroth,348,1612,Un1612,[!#1][CH]1[CH2][CH]2[CH2][CH2][CH]([CH2]1)N2[CH3]
kroth,349,1634,Un1634,[!#1][CH]1[CH2][CH2][NH][CH2][CH2]1
kroth,350,1669,Un1669,[!#1][CH]1[CH2]O1
kroth,351,1672,Un1672,[!#1][CH]1[CH2]Oc2[cH][cH][cH][cH]c2O1
kroth,352,1688,Un1688,[!#1][CH]1c2[cH][cH][cH][cH]c2-c3[cH][cH][cH][cH]c13
kroth,353,1689,Un1689,[!#1][CH]1c2[cH][cH][cH][cH]c2Oc3[cH][cH][cH][cH]c13
kroth,354,1696,Un1696,[!#1][CH]1O[CH]([CH]([!#1])[CH]1[!#1])n2[cH][cH]c(=O)[nH]c2=O
kroth,355,1697,Un1697,[!#1][CH]1O[CH]([CH]([!#1])[CH]1[!#1])n2[cH]nc3c([!#1])n[cH]nc23
kroth,356,1698,Un1698,[!#1][CH]1O[CH]([CH2][OH])[CH]([OH])[CH]([OH])[CH]1[OH]
kroth,357,1699,Un1699,[!#1][CH]1O[CH]([CH2][OH])[CH]([OH])[CH]1[OH]
kroth,358,1700,Un1700,[!#1][CH]1O[CH]([CH3])[CH]([OH])[CH]([OH])[CH]1[OH]
kroth,359,1706,Un1706,[!#1][CH2][CH]([!#1])[!#1]
kroth,360,1711,Un1711,[!#1][CH2][CH]([!#1])C(=O)[NH][!#1]
kroth,361,1712,Un1712,[!#1][CH2][CH]([!#1])C(=O)[OH]
kroth,362,1713,Un1713,[!#1][CH2][CH]([!#1])C(=O)O[CH2][CH3]
kroth,363,1715,Un1715,[!#1][CH2][CH]([CH3])[CH3]
kroth,364,1717,Un1717,[!#1][CH2][CH]([CH3])[NH]C(=O)[!#1]
kroth,365,1718,Un1718,[!#1][CH2][CH]([CH3])[NH2]
kroth,366,1719,Un1719,[!#1][CH2][CH]([CH3])[OH]
kroth,367,1722,Un1722,[!#1][CH2][CH]([NH]C(=O)[!#1])C(=O)[NH][!#1]
kroth,368,1723,Un1723,[!#1][CH2][CH]([NH]C(=O)[!#1])C(=O)[OH]
kroth,369,1724,Un1724,[!#1][CH2][CH]([NH]C(=O)[!#1])C(=O)O[CH2][CH3]
kroth,370,1725,Un1725,[!#1][CH2][CH]([NH]C(=O)[!#1])C(=O)O[CH3]
kroth,371,1728,Un1728,[!#1][CH2][CH]([NH]C(=O)[CH3])C(=O)[OH]
kroth,372,1734,Un1734,[!#1][CH2][CH]([OH])[CH2][!#1]
kroth,373,1736,Un1736,[!#1][CH2][CH]([OH])[CH2][OH]
kroth,374,1744,Un1744,[!#1][CH2][CH]([OH])[CH2]O[!#1]
kroth,375,1747,Un1747,[!#1][CH2][CH]=[CH2]
kroth,376,1752,Un1752,[!#1][CH2][CH2][CH2][!#1]
kroth,377,1755,Un1755,[!#1][CH2][CH2][CH2][CH2][CH2][!#1]
kroth,378,1757,Un1757,[!#1][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH3]
kroth,379,1758,Un1758,[!#1][CH2][CH2][CH2][CH2][CH2][CH3]
kroth,380,1761,Un1761,[!#1][CH2][CH2][CH2][CH2][CH2]C(=O)N([!#1])[CH2][!#1]
kroth,381,1763,Un1763,[!#1][CH2][CH2][CH2][CH2][NH]C(=O)[!#1]
kroth,382,1765,Un1765,[!#1][CH2][CH2][CH2][CH2][OH]
kroth,383,1766,Un1766,[!#1][CH2][CH2][CH2][CH2]C(=O)[OH]
kroth,384,1767,Un1767,[!#1][CH2][CH2][CH2][CH2]C(=O)O[CH3]
kroth,385,1768,Un1768,[!#1][CH2][CH2][CH2][CH2]N([!#1])C(=O)[!#1]
kroth,386,1773,Un1773,[!#1][CH2][CH2][CH2][NH]S(=O)(=O)[!#1]
kroth,387,1774,Un1774,[!#1][CH2][CH2][CH2][NH2]
kroth,388,1777,Un1777,[!#1][CH2][CH2][CH2]C(=O)[NH][!#1]
kroth,389,1778,Un1778,[!#1][CH2][CH2][CH2]C(=O)[OH]
kroth,390,1779,Un1779,[!#1][CH2][CH2][CH2]C(=O)O[CH3]
kroth,391,1780,Un1780,[!#1][CH2][CH2][CH2]Cl
kroth,392,1787,Un1787,[!#1][CH2][CH2][CH2]S(=O)(=O)[OH]
kroth,393,1790,Un1790,[!#1][CH2][CH2][CH3]
kroth,394,1791,Un1791,[!#1][CH2][CH2][NH][!#1]
kroth,395,1797,Un1797,[!#1][CH2][CH2][NH]C(=O)[CH]=[CH][!#1]
kroth,396,1801,Un1801,[!#1][CH2][CH2][NH]C(=O)[CH3]
kroth,397,1802,Un1802,[!#1][CH2][CH2][NH]C(=O)[NH][!#1]
kroth,398,1804,Un1804,[!#1][CH2][CH2][NH]S(=O)(=O)[!#1]
kroth,399,1805,Un1805,[!#1][CH2][CH2][NH2]
kroth,400,1806,Un1806,[!#1][CH2][CH2][OH]
kroth,401,1810,Un1810,[!#1][CH2][CH2]C(=O)[CH3]
kroth,402,1816,Un1816,[!#1][CH2][CH2]C(=O)[NH2]
kroth,403,1817,Un1817,[!#1][CH2][CH2]C(=O)[OH]
kroth,404,1820,Un1820,[!#1][CH2][CH2]C(=O)O[CH3]
kroth,405,1821,Un1821,[!#1][CH2][CH2]c1[cH][cH][cH][cH][cH]1
kroth,406,1822,Un1822,[!#1][CH2][CH2]c1[cH][cH]c(O[!#1])c(O[!#1])[cH]1
kroth,407,1826,Un1826,[!#1][CH2][CH2]N([!#1])[CH2][CH2][NH][!#1]
kroth,408,1847,Un1847,[!#1][CH2][CH2]N([CH2][CH2]O[!#1])C(=O)[!#1]
kroth,409,1857,Un1857,[!#1][CH2][CH2]OC(=O)[CH3]
kroth,410,1865,Un1865,[!#1][CH2][CH2]S(=O)[!#1]
kroth,411,1866,Un1866,[!#1][CH2][CH2]S[!#1]
kroth,412,1868,Un1868,[!#1][CH2][CH2]S[CH2][CH2][!#1]
kroth,413,1878,Un1878,[!#1][CH2][NH][CH]([CH3])[CH3]
kroth,414,1885,Un1885,[!#1][CH2][NH]C([CH3])([CH3])[CH3]
kroth,415,1888,Un1888,[!#1][CH2][NH]C(=O)[!#1]
kroth,416,1891,Un1891,[!#1][CH2][NH]C(=O)[CH2][!#1]
kroth,417,1894,Un1894,[!#1][CH2][NH]C(=O)[CH2]O[!#1]
kroth,418,1898,Un1898,[!#1][CH2][NH]C(=S)[NH][!#1]
kroth,419,1905,Un1905,[!#1][CH2]C([CH3])([CH3])[CH3]
kroth,420,1913,Un1913,[!#1][CH2]C(=O)[CH3]
kroth,421,1914,Un1914,[!#1][CH2]C(=O)[NH][!#1]
kroth,422,1916,Un1916,[!#1][CH2]C(=O)[NH][CH]([!#1])C(=O)[NH][!#1]
kroth,423,1921,Un1921,[!#1][CH2]C(=O)[NH][CH2][CH2][OH]
kroth,424,1922,Un1922,[!#1][CH2]C(=O)[NH][CH2][CH2]S(=O)(=O)[OH]
kroth,425,1925,Un1925,[!#1][CH2]C(=O)[NH][NH2]
kroth,426,1926,Un1926,[!#1][CH2]C(=O)[NH][OH]
kroth,427,1928,Un1928,[!#1][CH2]C(=O)[NH]N=[CH][!#1]
kroth,428,1956,Un1956,[!#1][CH2]C(=O)[OH]
kroth,429,1958,Un1958,[!#1][CH2]C(=O)c1[cH][cH][cH][cH][cH]1
kroth,430,1959,Un1959,[!#1][CH2]C(=O)c1[cH][cH]c([!#1])[cH][cH]1
kroth,431,1965,Un1965,[!#1][CH2]C(=O)O[!#1]
kroth,432,1968,Un1968,[!#1][CH2]C(=O)O[CH2][CH3]
kroth,433,1969,Un1969,[!#1][CH2]C(=O)O[CH2]C(=O)[!#1]
kroth,434,1970,Un1970,[!#1][CH2]C(=O)O[CH3]
kroth,435,1974,Un1974,[!#1][CH2]c1[cH][cH][cH][cH][cH]1
kroth,436,1977,Un1977,[!#1][CH2]c1[cH][cH][cH][cH]c1Cl
kroth,437,1978,Un1978,[!#1][CH2]c1[cH][cH][cH][cH]c1F
kroth,438,1979,Un1979,[!#1][CH2]c1[cH][cH][cH]c([CH3])[cH]1
kroth,439,1980,Un1980,[!#1][CH2]c1[cH][cH][cH]c([OH])[cH]1
kroth,440,1982,Un1982,[!#1][CH2]c1[cH][cH][cH]c(Cl)[cH]1
kroth,441,1984,Un1984,[!#1][CH2]c1[cH][cH][cH]c(F)[cH]1
kroth,442,1986,Un1986,[!#1][CH2]c1[cH][cH][cH]c2[cH][cH][cH][cH]c12
kroth,443,1987,Un1987,[!#1][CH2]c1[cH][cH][cH]n[cH]1
kroth,444,1989,Un1989,[!#1][CH2]c1[cH][cH][cH]s1
kroth,445,1990,Un1990,[!#1][CH2]c1[cH][cH]c([!#1])[cH][cH]1
kroth,446,1991,Un1991,[!#1][CH2]c1[cH][cH]c([cH][cH]1)[N+](=O)[O-]
kroth,447,1993,Un1993,[!#1][CH2]c1[cH][cH]c([CH3])[cH][cH]1
kroth,448,1994,Un1994,[!#1][CH2]c1[cH][cH]c(Br)[cH][cH]1
kroth,449,1996,Un1996,[!#1][CH2]c1[cH][cH]c(Cl)[cH][cH]1
kroth,450,1997,Un1997,[!#1][CH2]c1[cH][cH]c(Cl)[cH]c1Cl
kroth,451,1998,Un1998,[!#1][CH2]c1[cH][cH]c(F)[cH][cH]1
kroth,452,2000,Un2000,[!#1][CH2]c1[cH][cH]c(O[!#1])[cH][cH]1
kroth,453,2001,Un2001,[!#1][CH2]c1[cH][cH]c(O[!#1])c(O[!#1])[cH]1
kroth,454,2005,Un2005,[!#1][CH2]c1[cH][cH]o[cH]1
kroth,455,2011,Un2011,[!#1][CH2]c1nc2[cH][cH][cH][cH]c2[nH]1
kroth,456,2014,Un2014,[!#1][CH2]N([!#1])[CH2][CH2][OH]
kroth,457,2019,Un2019,[!#1][CH2]N([!#1])C(=O)[CH2][CH2]C(=O)[!#1]
kroth,458,2028,Un2028,[!#1][CH2]N([CH2][!#1])[CH2][!#1]
kroth,459,2037,Un2037,[!#1][CH2]N([CH3])[CH3]
kroth,460,2046,Un2046,[!#1][CH2]N1[CH2][CH2][CH]([!#1])[CH2][CH2]1
kroth,461,2047,Un2047,[!#1][CH2]N1[CH2][CH2][CH2][CH2][CH2]1
kroth,462,2053,Un2053,[!#1][CH2]N1C(=O)c2[cH][cH][cH][cH]c2C1=O
kroth,463,2059,Un2059,[!#1][CH2]O[CH2][CH3]
kroth,464,2061,Un2061,[!#1][CH2]OC([!#1])([!#1])[!#1]
kroth,465,2062,Un2062,[!#1][CH2]OC(=O)[!#1]
kroth,466,2066,Un2066,[!#1][CH2]OC(=O)[CH3]
kroth,467,2078,Un2078,[!#1][N]([CH3])([CH3])[CH3]
kroth,468,2085,Un2085,[!#1][NH][!#1]
kroth,469,2086,Un2086,[!#1][NH][CH]([!#1])[!#1]
kroth,470,2091,Un2091,[!#1][NH][CH]([!#1])[CH3]
kroth,471,2098,Un2098,[!#1][NH][CH]([CH2][CH]([CH3])[CH3])C(=O)[!#1]
kroth,472,2099,Un2099,[!#1][NH][CH]([CH2][CH]([CH3])[CH3])C(=O)[OH]
kroth,473,2106,Un2106,[!#1][NH][CH]([CH2]c1[cH][cH][cH][cH][cH]1)C(=O)[OH]
kroth,474,2108,Un2108,[!#1][NH][CH]([CH2]c1[cH][nH]c2[cH][cH][cH][cH]c12)C(=O)[!#1]
kroth,475,2109,Un2109,[!#1][NH][CH]([CH2]c1[cH][nH]c2[cH][cH][cH][cH]c12)C(=O)[OH]
kroth,476,2114,Un2114,[!#1][NH][CH]([CH3])[CH3]
kroth,477,2115,Un2115,[!#1][NH][CH]([CH3])C(=O)[!#1]
kroth,478,2116,Un2116,[!#1][NH][CH]([CH3])c1[cH][cH][cH][cH][cH]1
kroth,479,2160,Un2160,[!#1][NH][CH]1[CH2][CH2][CH2][CH2][CH2]1
kroth,480,2161,Un2161,[!#1][NH][CH]1[CH2][CH2][CH2][CH2]1
kroth,481,2162,Un2162,[!#1][NH][CH]1[CH2][CH2]1
kroth,482,2167,Un2167,[!#1][NH][CH2][CH]([CH3])[CH3]
kroth,483,2169,Un2169,[!#1][NH][CH2][CH]([OH])[CH2]O[!#1]
kroth,484,2170,Un2170,[!#1][NH][CH2][CH]=[CH2]
kroth,485,2176,Un2176,[!#1][NH][CH2][CH2][CH2][CH3]
kroth,486,2177,Un2177,[!#1][NH][CH2][CH2][CH2][NH2]
kroth,487,2178,Un2178,[!#1][NH][CH2][CH2][CH2][OH]
kroth,488,2179,Un2179,[!#1][NH][CH2][CH2][CH2]C(=O)[OH]
kroth,489,2180,Un2180,[!#1][NH][CH2][CH2][CH2]O[CH3]
kroth,490,2183,Un2183,[!#1][NH][CH2][CH2][NH2]
kroth,491,2186,Un2186,[!#1][NH][CH2][CH2]C(=O)[!#1]
kroth,492,2187,Un2187,[!#1][NH][CH2][CH2]C(=O)[OH]
kroth,493,2188,Un2188,[!#1][NH][CH2][CH2]c1[cH][cH][cH][cH][cH]1
kroth,494,2190,Un2190,[!#1][NH][CH2][CH2]c1[cH][cH]c(O[!#1])c(O[!#1])[cH]1
kroth,495,2191,Un2191,[!#1][NH][CH2][CH2]c1[cH][nH]c2[cH][cH][cH][cH]c12
kroth,496,2193,Un2193,[!#1][NH][CH2][CH2]N([CH2][CH3])[CH2][CH3]
kroth,497,2196,Un2196,[!#1][NH][CH2][CH3]
kroth,498,2198,Un2198,[!#1][NH][CH2]C(=O)[!#1]
kroth,499,2199,Un2199,[!#1][NH][CH2]C(=O)[NH][!#1]
kroth,500,2205,Un2205,[!#1][NH][CH2]C(=O)[OH]
kroth,501,2208,Un2208,[!#1][NH][CH2]C(=O)O[CH2][CH3]
kroth,502,2209,Un2209,[!#1][NH][CH2]C(=O)O[CH3]
kroth,503,2210,Un2210,[!#1][NH][CH2]c1[cH][cH][cH][cH][cH]1
kroth,504,2214,Un2214,[!#1][NH][CH2]c1[cH][cH]c(Cl)[cH][cH]1
kroth,505,2218,Un2218,[!#1][NH][CH3]
kroth,506,2247,Un2247,[!#1][NH]C(=O)[!#1]
kroth,507,2249,Un2249,[!#1][NH]C(=O)[CH]([!#1])[CH]([CH3])[CH3]
kroth,508,2268,Un2268,[!#1][NH]C(=O)[CH2][CH2][CH2][CH3]
kroth,509,2274,Un2274,[!#1][NH]C(=O)[CH2][CH2][CH3]
kroth,510,2282,Un2282,[!#1][NH]C(=O)[CH2][CH3]
kroth,511,2288,Un2288,[!#1][NH]C(=O)[CH2]C(=O)[CH3]
kroth,512,2290,Un2290,[!#1][NH]C(=O)[CH2]Cl
kroth,513,2295,Un2295,[!#1][NH]C(=O)[CH2]S[!#1]
kroth,514,2299,Un2299,[!#1][NH]C(=O)[NH][!#1]
kroth,515,2314,Un2314,[!#1][NH]C(=O)[NH]S(=O)(=O)[!#1]
kroth,516,2316,Un2316,[!#1][NH]C(=O)[NH2]
kroth,517,2320,Un2320,[!#1][NH]C(=O)C([CH3])([CH3])[CH3]
kroth,518,2332,Un2332,[!#1][NH]C(=O)O[!#1]
kroth,519,2339,Un2339,[!#1][NH]C(=O)O[CH2][CH3]
kroth,520,2340,Un2340,[!#1][NH]C(=O)O[CH3]
kroth,521,2345,Un2345,[!#1][NH]C(=S)[NH][!#1]
kroth,522,2371,Un2371,[!#1][NH]C(=S)[NH2]
kroth,523,2374,Un2374,[!#1][NH]C1([CH2][CH]2[CH2][CH]3[CH2][CH]([CH2]2)[CH2]1)[CH2]3
kroth,524,2380,Un2380,[!#1][NH]c1[cH][cH][cH][cH][cH]1
kroth,525,2383,Un2383,[!#1][NH]c1[cH][cH][cH][cH]c1[CH3]
kroth,526,2384,Un2384,[!#1][NH]c1[cH][cH][cH][cH]c1[N+](=O)[O-]
kroth,527,2392,Un2392,[!#1][NH]c1[cH][cH][cH][cH]c1C(=O)[OH]
kroth,528,2394,Un2394,[!#1][NH]c1[cH][cH][cH][cH]c1Cl
kroth,529,2397,Un2397,[!#1][NH]c1[cH][cH][cH][cH]c1O[!#1]
kroth,530,2399,Un2399,[!#1][NH]c1[cH][cH][cH][cH]n1
kroth,531,2400,Un2400,[!#1][NH]c1[cH][cH][cH]c([!#1])[cH]1
kroth,532,2402,Un2402,[!#1][NH]c1[cH][cH][cH]c([cH]1)[N+](=O)[O-]
kroth,533,2406,Un2406,[!#1][NH]c1[cH][cH][cH]c([cH]1)C(F)(F)F
kroth,534,2407,Un2407,[!#1][NH]c1[cH][cH][cH]c([CH3])[cH]1
kroth,535,2411,Un2411,[!#1][NH]c1[cH][cH][cH]c(Br)[cH]1
kroth,536,2412,Un2412,[!#1][NH]c1[cH][cH][cH]c(Cl)[cH]1
kroth,537,2413,Un2413,[!#1][NH]c1[cH][cH][cH]c(Cl)c1[CH3]
kroth,538,2415,Un2415,[!#1][NH]c1[cH][cH][cH]c(F)[cH]1
kroth,539,2417,Un2417,[!#1][NH]c1[cH][cH][cH]c2[cH][cH][cH][cH]c12
kroth,540,2423,Un2423,[!#1][NH]c1[cH][cH]c([!#1])[cH]c1[N+](=O)[O-]
kroth,541,2428,Un2428,[!#1][NH]c1[cH][cH]c([cH][cH]1)[N+](=O)[O-]
kroth,542,2430,Un2430,[!#1][NH]c1[cH][cH]c([cH][cH]1)C(=O)[CH3]
kroth,543,2438,Un2438,[!#1][NH]c1[cH][cH]c([CH3])[cH][cH]1
kroth,544,2442,Un2442,[!#1][NH]c1[cH][cH]c([CH3])c([CH3])[cH]1
kroth,545,2446,Un2446,[!#1][NH]c1[cH][cH]c([OH])[cH][cH]1
kroth,546,2447,Un2447,[!#1][NH]c1[cH][cH]c(Br)[cH][cH]1
kroth,547,2456,Un2456,[!#1][NH]c1[cH][cH]c(Cl)c(Cl)[cH]1
kroth,548,2457,Un2457,[!#1][NH]c1[cH][cH]c(F)[cH][cH]1
kroth,549,2466,Un2466,[!#1][NH]c1[cH][cH]c2[cH][cH][cH][cH]c2[cH]1
kroth,550,2472,Un2472,[!#1][NH]c1[cH][cH]c2O[CH2]Oc2[cH]1
kroth,551,2474,Un2474,[!#1][NH]c1[cH][cH]n[cH][cH]1
kroth,552,2482,Un2482,[!#1][NH]c1[cH]c([CH3])[cH][cH]c1[CH3]
kroth,553,2497,Un2497,[!#1][NH]c1c([CH3])[cH][cH][cH]c1[CH3]
kroth,554,2507,Un2507,[!#1][NH]c1n[cH][cH]s1
kroth,555,2525,Un2525,[!#1][NH]c1nc2[cH][cH][cH][cH]c2s1
kroth,556,2533,Un2533,[!#1][NH]N=[CH][!#1]
kroth,557,2549,Un2549,[!#1][NH]S(=O)(=O)[CH3]
kroth,558,2552,Un2552,[!#1][NH]S(=O)[!#1]
kroth,559,2564,Un2564,[!#1]C([!#1])([!#1])[CH3]
kroth,560,2566,Un2566,[!#1]C([!#1])([!#1])c1[cH][cH][cH][cH][cH]1
kroth,561,2570,Un2570,[!#1]C([!#1])([OH])c1[cH][cH][cH][cH][cH]1
kroth,562,2577,Un2577,[!#1]C([CH3])([CH3])[CH2][CH3]
kroth,563,2578,Un2578,[!#1]C([CH3])([CH3])[CH2][OH]
kroth,564,2606,Un2606,[!#1]C(=O)[CH](c1[cH][cH][cH][cH][cH]1)c2[cH][cH][cH][cH][cH]2
kroth,565,2611,Un2611,[!#1]C(=O)[CH]1[CH2][CH2][CH2][CH2][CH2]1
kroth,566,2612,Un2612,[!#1]C(=O)[CH]1[CH2][CH2]1
kroth,567,2623,Un2623,[!#1]C(=O)[CH2][CH2][CH2][CH2][CH2][CH2][CH3]
kroth,568,2625,Un2625,[!#1]C(=O)[CH2][CH2][CH2][CH2][CH2][CH3]
kroth,569,2626,Un2626,[!#1]C(=O)[CH2][CH2][CH2][CH2][CH3]
kroth,570,2627,Un2627,[!#1]C(=O)[CH2][CH2][CH2][CH2]C(=O)[!#1]
kroth,571,2631,Un2631,[!#1]C(=O)[CH2][CH2][CH2]C(=O)[OH]
kroth,572,2633,Un2633,[!#1]C(=O)[CH2][CH2][CH3]
kroth,573,2637,Un2637,[!#1]C(=O)[CH2][CH2]C(=O)[OH]
kroth,574,2640,Un2640,[!#1]C(=O)[CH2][CH2]c1[cH][cH][cH][cH][cH]1
kroth,575,2653,Un2653,[!#1]C(=O)[CH2]C(=O)[!#1]
kroth,576,2655,Un2655,[!#1]C(=O)[CH2]C(=O)O[CH2][CH3]
kroth,577,2680,Un2680,[!#1]C(=O)[NH][CH]([CH3])[CH3]
kroth,578,2695,Un2695,[!#1]C(=O)[NH][CH2][CH2][CH3]
kroth,579,2697,Un2697,[!#1]C(=O)[NH][CH2][CH2][OH]
kroth,580,2702,Un2702,[!#1]C(=O)[NH][CH2][CH3]
kroth,581,2707,Un2707,[!#1]C(=O)[NH][CH3]
kroth,582,2717,Un2717,[!#1]C(=O)[NH][NH2]
kroth,583,2721,Un2721,[!#1]C(=O)[NH]C([CH3])([CH3])[CH3]
