fpType,absIndex,typeIndex,fpName,pos,neg,smarts,description
kroth,1820,412,Un1820,TRUE,FALSE,[!#1][CH2][CH2]C(=O)O[CH3],
kroth,1821,413,Un1821,TRUE,TRUE,[!#1][CH2][CH2]c1[cH][cH][cH][cH][cH]1,
kroth,1822,414,Un1822,TRUE,FALSE,[!#1][CH2][CH2]c1[cH][cH]c(O[!#1])c(O[!#1])[cH]1,
kroth,1841,433,Un1841,TRUE,TRUE,[!#1][CH2][CH2]N([!#1])[CH2][CH2]O[!#1],
kroth,1842,434,Un1842,TRUE,TRUE,[!#1][CH2][CH2]N([!#1])[CH2][CH3],
kroth,1843,435,Un1843,TRUE,TRUE,[!#1][CH2][CH2]N([!#1])[CH3],
kroth,1846,438,Un1846,TRUE,TRUE,[!#1][CH2][CH2]N([CH2][!#1])[CH2][!#1],
kroth,1848,440,Un1848,TRUE,FALSE,[!#1][CH2][CH2]N([CH2][CH3])[CH2][CH3],
kroth,1850,442,Un1850,TRUE,TRUE,[!#1][CH2][CH2]N([CH3])[CH3],
kroth,1852,444,Un1852,TRUE,TRUE,[!#1][CH2][CH2]O[!#1],
kroth,1855,447,Un1855,TRUE,TRUE,[!#1][CH2][CH2]OC(=O)[!#1],
kroth,1861,453,Un1861,TRUE,TRUE,[!#1][CH2][CH2]S(=O)(=O)[!#1],
kroth,1865,457,Un1865,TRUE,TRUE,[!#1][CH2][CH2]S(=O)[!#1],
kroth,1866,458,Un1866,TRUE,TRUE,[!#1][CH2][CH2]S[!#1],
kroth,1867,459,Un1867,FALSE,TRUE,[!#1][CH2][CH2]S[CH2][!#1],
kroth,1875,467,Un1875,TRUE,TRUE,[!#1][CH2][NH][!#1],
kroth,1878,470,Un1878,TRUE,FALSE,[!#1][CH2][NH][CH]([CH3])[CH3],
kroth,1884,476,Un1884,TRUE,FALSE,[!#1][CH2][NH][CH2][!#1],
kroth,1888,480,Un1888,TRUE,TRUE,[!#1][CH2][NH]C(=O)[!#1],
kroth,1889,481,Un1889,TRUE,TRUE,[!#1][CH2][NH]C(=O)[CH]([!#1])[CH2][!#1],
kroth,1891,483,Un1891,TRUE,TRUE,[!#1][CH2][NH]C(=O)[CH2][!#1],
kroth,1894,486,Un1894,TRUE,FALSE,[!#1][CH2][NH]C(=O)[CH2]O[!#1],
kroth,1895,487,Un1895,FALSE,TRUE,[!#1][CH2][NH]C(=O)[CH3],
kroth,1898,490,Un1898,FALSE,TRUE,[!#1][CH2][NH]C(=S)[NH][!#1],
kroth,1900,492,Un1900,FALSE,TRUE,[!#1][CH2][NH]S(=O)(=O)[!#1],
kroth,1901,493,Un1901,TRUE,TRUE,[!#1][CH2][NH2],
kroth,1902,494,Un1902,TRUE,TRUE,[!#1][CH2][OH],
kroth,1912,504,Un1912,TRUE,TRUE,[!#1][CH2]C(=O)[!#1],
kroth,1914,506,Un1914,TRUE,TRUE,[!#1][CH2]C(=O)[NH][!#1],
kroth,1915,507,Un1915,FALSE,TRUE,[!#1][CH2]C(=O)[NH][CH]([!#1])[CH3],
kroth,1916,508,Un1916,TRUE,TRUE,[!#1][CH2]C(=O)[NH][CH]([!#1])C(=O)[NH][!#1],
kroth,1921,513,Un1921,TRUE,FALSE,[!#1][CH2]C(=O)[NH][CH2][CH2][OH],
kroth,1922,514,Un1922,TRUE,FALSE,[!#1][CH2]C(=O)[NH][CH2][CH2]S(=O)(=O)[OH],
kroth,1955,547,Un1955,TRUE,TRUE,[!#1][CH2]C(=O)[NH2],
kroth,1956,548,Un1956,TRUE,TRUE,[!#1][CH2]C(=O)[OH],
kroth,1962,554,Un1962,FALSE,TRUE,[!#1][CH2]C(=O)N([!#1])[CH3],
kroth,1965,557,Un1965,TRUE,TRUE,[!#1][CH2]C(=O)O[!#1],
kroth,1968,560,Un1968,TRUE,FALSE,[!#1][CH2]C(=O)O[CH2][CH3],
kroth,1970,562,Un1970,TRUE,TRUE,[!#1][CH2]C(=O)O[CH3],
kroth,1974,566,Un1974,TRUE,TRUE,[!#1][CH2]c1[cH][cH][cH][cH][cH]1,
kroth,1988,580,Un1988,TRUE,FALSE,[!#1][CH2]c1[cH][cH][cH]o1,
kroth,1990,582,Un1990,TRUE,TRUE,[!#1][CH2]c1[cH][cH]c([!#1])[cH][cH]1,
kroth,1996,588,Un1996,TRUE,FALSE,[!#1][CH2]c1[cH][cH]c(Cl)[cH][cH]1,
kroth,2000,592,Un2000,TRUE,TRUE,[!#1][CH2]c1[cH][cH]c(O[!#1])[cH][cH]1,
kroth,2001,593,Un2001,TRUE,TRUE,[!#1][CH2]c1[cH][cH]c(O[!#1])c(O[!#1])[cH]1,
kroth,2007,599,Un2007,TRUE,TRUE,[!#1][CH2]c1[cH][nH]c2[cH][cH][cH][cH]c12,
kroth,2011,603,Un2011,FALSE,TRUE,[!#1][CH2]c1nc2[cH][cH][cH][cH]c2[nH]1,
kroth,2012,604,Un2012,TRUE,TRUE,[!#1][CH2]Cl,
kroth,2013,605,Un2013,TRUE,TRUE,[!#1][CH2]N([!#1])[CH2][!#1],
kroth,2015,607,Un2015,TRUE,TRUE,[!#1][CH2]N([!#1])[CH2][CH3],
kroth,2016,608,Un2016,TRUE,TRUE,[!#1][CH2]N([!#1])[CH3],
kroth,2018,610,Un2018,TRUE,TRUE,[!#1][CH2]N([!#1])C(=O)[!#1],
kroth,2020,612,Un2020,TRUE,FALSE,[!#1][CH2]N([!#1])C(=O)[CH2]O[!#1],
kroth,2021,613,Un2021,FALSE,TRUE,[!#1][CH2]N([!#1])C(=O)[CH3],
kroth,2028,620,Un2028,TRUE,TRUE,[!#1][CH2]N([CH2][!#1])[CH2][!#1],
kroth,2029,621,Un2029,TRUE,TRUE,[!#1][CH2]N([CH2][!#1])C(=O)[!#1],
kroth,2030,622,Un2030,TRUE,FALSE,[!#1][CH2]N([CH2][!#1])C(=O)[NH][!#1],
kroth,2031,623,Un2031,TRUE,TRUE,[!#1][CH2]N([CH2][!#1])S(=O)(=O)[!#1],
kroth,2035,627,Un2035,TRUE,FALSE,[!#1][CH2]N([CH2][CH3])[CH2][CH3],
kroth,2037,629,Un2037,TRUE,TRUE,[!#1][CH2]N([CH3])[CH3],
kroth,2046,638,Un2046,TRUE,FALSE,[!#1][CH2]N1[CH2][CH2][CH]([!#1])[CH2][CH2]1,
kroth,2052,644,Un2052,TRUE,FALSE,[!#1][CH2]N1[CH2][CH2]O[CH2][CH2]1,
kroth,2055,647,Un2055,TRUE,TRUE,[!#1][CH2]O[!#1],
kroth,2056,648,Un2056,TRUE,TRUE,[!#1][CH2]O[CH2][!#1],
kroth,2060,652,Un2060,TRUE,TRUE,[!#1][CH2]O[CH3],
kroth,2061,653,Un2061,FALSE,TRUE,[!#1][CH2]OC([!#1])([!#1])[!#1],
kroth,2062,654,Un2062,TRUE,TRUE,[!#1][CH2]OC(=O)[!#1],
kroth,2066,658,Un2066,TRUE,TRUE,[!#1][CH2]OC(=O)[CH3],
kroth,2067,659,Un2067,TRUE,TRUE,[!#1][CH2]OC(=O)[NH][!#1],
kroth,2071,663,Un2071,TRUE,TRUE,[!#1][CH2]S(=O)(=O)[!#1],
kroth,2073,665,Un2073,TRUE,TRUE,[!#1][CH2]S[!#1],
kroth,2078,670,Un2078,TRUE,TRUE,[!#1][N]([CH3])([CH3])[CH3],
kroth,2085,677,Un2085,TRUE,TRUE,[!#1][NH][!#1],
kroth,2086,678,Un2086,TRUE,TRUE,[!#1][NH][CH]([!#1])[!#1],
kroth,2087,679,Un2087,TRUE,TRUE,[!#1][NH][CH]([!#1])[CH]([CH3])[CH3],
kroth,2088,680,Un2088,TRUE,TRUE,[!#1][NH][CH]([!#1])[CH2][CH]([!#1])[CH3],
kroth,2090,682,Un2090,TRUE,TRUE,[!#1][NH][CH]([!#1])[CH2]C(=O)[!#1],
kroth,2091,683,Un2091,TRUE,TRUE,[!#1][NH][CH]([!#1])[CH3],
kroth,2097,689,Un2097,TRUE,TRUE,[!#1][NH][CH]([CH]([CH3])[CH3])C(=O)[OH],
kroth,2098,690,Un2098,TRUE,TRUE,[!#1][NH][CH]([CH2][CH]([CH3])[CH3])C(=O)[!#1],
kroth,2099,691,Un2099,FALSE,TRUE,[!#1][NH][CH]([CH2][CH]([CH3])[CH3])C(=O)[OH],
kroth,2101,693,Un2101,TRUE,TRUE,[!#1][NH][CH]([CH2][CH2]S[CH3])C(=O)[OH],
kroth,2105,697,Un2105,TRUE,TRUE,[!#1][NH][CH]([CH2]c1[cH][cH][cH][cH][cH]1)C(=O)[!#1],
kroth,2106,698,Un2106,TRUE,TRUE,[!#1][NH][CH]([CH2]c1[cH][cH][cH][cH][cH]1)C(=O)[OH],
kroth,2107,699,Un2107,TRUE,TRUE,[!#1][NH][CH]([CH2]c1[cH][cH]c([OH])[cH][cH]1)C(=O)[!#1],
kroth,2108,700,Un2108,TRUE,TRUE,[!#1][NH][CH]([CH2]c1[cH][nH]c2[cH][cH][cH][cH]c12)C(=O)[!#1],
kroth,2109,701,Un2109,TRUE,TRUE,[!#1][NH][CH]([CH2]c1[cH][nH]c2[cH][cH][cH][cH]c12)C(=O)[OH],
kroth,2114,706,Un2114,TRUE,TRUE,[!#1][NH][CH]([CH3])[CH3],
kroth,2115,707,Un2115,TRUE,TRUE,[!#1][NH][CH]([CH3])C(=O)[!#1],
kroth,2160,752,Un2160,TRUE,TRUE,[!#1][NH][CH]1[CH2][CH2][CH2][CH2][CH2]1,
kroth,2166,758,Un2166,TRUE,FALSE,[!#1][NH][CH2][CH]([!#1])[!#1],
kroth,2169,761,Un2169,TRUE,FALSE,[!#1][NH][CH2][CH]([OH])[CH2]O[!#1],
kroth,2181,773,Un2181,FALSE,TRUE,[!#1][NH][CH2][CH2][CH3],
kroth,2184,776,Un2184,TRUE,FALSE,[!#1][NH][CH2][CH2][OH],
kroth,2186,778,Un2186,TRUE,TRUE,[!#1][NH][CH2][CH2]C(=O)[!#1],
kroth,2191,783,Un2191,FALSE,TRUE,[!#1][NH][CH2][CH2]c1[cH][nH]c2[cH][cH][cH][cH]c12,
kroth,2195,787,Un2195,TRUE,FALSE,[!#1][NH][CH2][CH2]S(=O)(=O)[OH],
kroth,2196,788,Un2196,FALSE,TRUE,[!#1][NH][CH2][CH3],
kroth,2198,790,Un2198,TRUE,TRUE,[!#1][NH][CH2]C(=O)[!#1],
kroth,2199,791,Un2199,TRUE,TRUE,[!#1][NH][CH2]C(=O)[NH][!#1],
kroth,2205,797,Un2205,TRUE,TRUE,[!#1][NH][CH2]C(=O)[OH],
kroth,2210,802,Un2210,TRUE,TRUE,[!#1][NH][CH2]c1[cH][cH][cH][cH][cH]1,
kroth,2212,804,Un2212,TRUE,FALSE,[!#1][NH][CH2]c1[cH][cH][cH]o1,
kroth,2218,810,Un2218,TRUE,FALSE,[!#1][NH][CH3],
kroth,2219,811,Un2219,FALSE,TRUE,[!#1][NH][NH][!#1],
kroth,2221,813,Un2221,FALSE,TRUE,[!#1][NH][NH]C(=O)[!#1],
kroth,2228,820,Un2228,TRUE,FALSE,[!#1][NH][NH2],
kroth,2229,821,Un2229,FALSE,TRUE,[!#1][NH]C([!#1])([!#1])[!#1],
kroth,2231,823,Un2231,TRUE,TRUE,[!#1][NH]C([!#1])([!#1])C(=O)[!#1],
kroth,2237,829,Un2237,TRUE,TRUE,[!#1][NH]C([CH3])([CH3])[CH3],
kroth,2247,839,Un2247,TRUE,TRUE,[!#1][NH]C(=O)[!#1],
kroth,2248,840,Un2248,TRUE,TRUE,[!#1][NH]C(=O)[CH]([!#1])[!#1],
kroth,2249,841,Un2249,TRUE,TRUE,[!#1][NH]C(=O)[CH]([!#1])[CH]([CH3])[CH3],
kroth,2250,842,Un2250,TRUE,TRUE,[!#1][NH]C(=O)[CH]([!#1])[CH3],
kroth,2256,848,Un2256,TRUE,TRUE,[!#1][NH]C(=O)[CH]([CH3])[NH]C(=O)[!#1],
kroth,2260,852,Un2260,TRUE,TRUE,[!#1][NH]C(=O)[CH]=[CH][!#1],
kroth,2276,868,Un2276,TRUE,TRUE,[!#1][NH]C(=O)[CH2][CH2]C(=O)[OH],
kroth,2287,879,Un2287,TRUE,TRUE,[!#1][NH]C(=O)[CH2]C(=O)[!#1],
kroth,2290,882,Un2290,TRUE,FALSE,[!#1][NH]C(=O)[CH2]Cl,
kroth,2294,886,Un2294,TRUE,TRUE,[!#1][NH]C(=O)[CH2]O[!#1],
kroth,2295,887,Un2295,TRUE,TRUE,[!#1][NH]C(=O)[CH2]S[!#1],
kroth,2298,890,Un2298,TRUE,TRUE,[!#1][NH]C(=O)[CH3],
kroth,2299,891,Un2299,TRUE,TRUE,[!#1][NH]C(=O)[NH][!#1],
kroth,2308,900,Un2308,TRUE,TRUE,[!#1][NH]C(=O)[NH]C(=O)[!#1],
kroth,2314,906,Un2314,TRUE,TRUE,[!#1][NH]C(=O)[NH]S(=O)(=O)[!#1],
kroth,2316,908,Un2316,TRUE,TRUE,[!#1][NH]C(=O)[NH2],
kroth,2318,910,Un2318,FALSE,TRUE,[!#1][NH]C(=O)C([!#1])([!#1])[OH],
kroth,2332,924,Un2332,TRUE,TRUE,[!#1][NH]C(=O)O[!#1],
kroth,2344,936,Un2344,TRUE,TRUE,[!#1][NH]C(=S)[!#1],
kroth,2345,937,Un2345,TRUE,TRUE,[!#1][NH]C(=S)[NH][!#1],
kroth,2362,954,Un2362,TRUE,TRUE,[!#1][NH]C(=S)[NH]C(=O)[!#1],
kroth,2374,966,Un2374,TRUE,FALSE,[!#1][NH]C1([CH2][CH]2[CH2][CH]3[CH2][CH]([CH2]2)[CH2]1)[CH2]3,
kroth,2380,972,Un2380,TRUE,TRUE,[!#1][NH]c1[cH][cH][cH][cH][cH]1,
kroth,2381,973,Un2381,FALSE,TRUE,[!#1][NH]c1[cH][cH][cH][cH]c1[!#1],
kroth,2385,977,Un2385,FALSE,TRUE,[!#1][NH]c1[cH][cH][cH][cH]c1[NH][!#1],
kroth,2391,983,Un2391,FALSE,TRUE,[!#1][NH]c1[cH][cH][cH][cH]c1C(=O)[!#1],
kroth,2392,984,Un2392,TRUE,TRUE,[!#1][NH]c1[cH][cH][cH][cH]c1C(=O)[OH],
kroth,2421,1013,Un2421,FALSE,TRUE,[!#1][NH]c1[cH][cH]c([!#1])[cH][cH]1,
kroth,2423,1015,Un2423,FALSE,TRUE,[!#1][NH]c1[cH][cH]c([!#1])[cH]c1[N+](=O)[O-],
kroth,2428,1020,Un2428,FALSE,TRUE,[!#1][NH]c1[cH][cH]c([cH][cH]1)[N+](=O)[O-],
kroth,2429,1021,Un2429,FALSE,TRUE,[!#1][NH]c1[cH][cH]c([cH][cH]1)C(=O)[!#1],
kroth,2431,1023,Un2431,FALSE,TRUE,[!#1][NH]c1[cH][cH]c([cH][cH]1)C(=O)[OH],
kroth,2432,1024,Un2432,TRUE,TRUE,[!#1][NH]c1[cH][cH]c([cH][cH]1)S(=O)(=O)[!#1],
kroth,2457,1049,Un2457,FALSE,TRUE,[!#1][NH]c1[cH][cH]c(F)[cH][cH]1,
kroth,2458,1050,Un2458,FALSE,TRUE,[!#1][NH]c1[cH][cH]c(F)c(Cl)[cH]1,
kroth,2463,1055,Un2463,FALSE,TRUE,[!#1][NH]c1[cH][cH]c(O[!#1])[cH][cH]1,
kroth,2513,1105,Un2513,TRUE,FALSE,[!#1][NH]c1nc([!#1])nc([!#1])n1,
kroth,2514,1106,Un2514,TRUE,FALSE,[!#1][NH]c1nc([!#1])nc(Cl)n1,
kroth,2533,1125,Un2533,FALSE,TRUE,[!#1][NH]N=[CH][!#1],
kroth,2547,1139,Un2547,TRUE,TRUE,[!#1][NH]S(=O)(=O)[!#1],
kroth,2549,1141,Un2549,FALSE,TRUE,[!#1][NH]S(=O)(=O)[CH3],
kroth,2553,1145,Un2553,TRUE,TRUE,[!#1][NH]S[!#1],
kroth,2555,1147,Un2555,TRUE,TRUE,[!#1][O-],
kroth,2557,1149,Un2557,FALSE,TRUE,[!#1][SH],
kroth,2559,1151,Un2559,FALSE,TRUE,[!#1]C#C[!#1],
kroth,2562,1154,Un2562,TRUE,TRUE,[!#1]C([!#1])([!#1])[!#1],
kroth,2563,1155,Un2563,FALSE,TRUE,[!#1]C([!#1])([!#1])[CH2][CH3],
kroth,2564,1156,Un2564,TRUE,TRUE,[!#1]C([!#1])([!#1])[CH3],
kroth,2565,1157,Un2565,TRUE,TRUE,[!#1]C([!#1])([!#1])[OH],
kroth,2566,1158,Un2566,TRUE,FALSE,[!#1]C([!#1])([!#1])c1[cH][cH][cH][cH][cH]1,
kroth,2568,1160,Un2568,TRUE,TRUE,[!#1]C([!#1])([CH3])[CH3],
kroth,2569,1161,Un2569,TRUE,TRUE,[!#1]C([!#1])([CH3])[OH],
kroth,2581,1173,Un2581,TRUE,TRUE,[!#1]C([CH3])([CH3])[CH3],
kroth,2601,1193,Un2601,TRUE,TRUE,[!#1]C(=O)[!#1],
kroth,2603,1195,Un2603,TRUE,TRUE,[!#1]C(=O)[CH]([CH3])[CH3],
kroth,2626,1218,Un2626,FALSE,TRUE,[!#1]C(=O)[CH2][CH2][CH2][CH2][CH3],
kroth,2633,1225,Un2633,TRUE,FALSE,[!#1]C(=O)[CH2][CH2][CH3],
kroth,2636,1228,Un2636,TRUE,TRUE,[!#1]C(=O)[CH2][CH2]C(=O)[!#1],
kroth,2637,1229,Un2637,TRUE,TRUE,[!#1]C(=O)[CH2][CH2]C(=O)[OH],
kroth,2644,1236,Un2644,TRUE,FALSE,[!#1]C(=O)[CH2][CH3],
kroth,2648,1240,Un2648,TRUE,TRUE,[!#1]C(=O)[CH2][NH]C(=O)[!#1],
kroth,2649,1241,Un2649,TRUE,TRUE,[!#1]C(=O)[CH2][NH2],
kroth,2653,1245,Un2653,FALSE,TRUE,[!#1]C(=O)[CH2]C(=O)[!#1],
kroth,2658,1250,Un2658,FALSE,TRUE,[!#1]C(=O)[CH2]c1[cH][cH][cH][cH][cH]1,
kroth,2660,1252,Un2660,TRUE,FALSE,[!#1]C(=O)[CH2]Cl,
kroth,2664,1256,Un2664,TRUE,FALSE,[!#1]C(=O)[CH2]OC(=O)[!#1],
kroth,2671,1263,Un2671,TRUE,TRUE,[!#1]C(=O)[CH3],
kroth,2672,1264,Un2672,TRUE,TRUE,[!#1]C(=O)[NH][CH]([CH]([CH3])[CH3])C(=O)[OH],
kroth,2673,1265,Un2673,FALSE,TRUE,[!#1]C(=O)[NH][CH]([CH2][CH]([CH3])[CH3])C(=O)[OH],
kroth,2681,1273,Un2681,TRUE,TRUE,[!#1]C(=O)[NH][CH]([CH3])C(=O)[OH],
kroth,2695,1287,Un2695,TRUE,TRUE,[!#1]C(=O)[NH][CH2][CH2][CH3],
kroth,2697,1289,Un2697,TRUE,FALSE,[!#1]C(=O)[NH][CH2][CH2][OH],
kroth,2703,1295,Un2703,TRUE,TRUE,[!#1]C(=O)[NH][CH2]C(=O)[OH],
kroth,2707,1299,Un2707,TRUE,TRUE,[!#1]C(=O)[NH][CH3],
kroth,2717,1309,Un2717,TRUE,FALSE,[!#1]C(=O)[NH][NH2],
kroth,2718,1310,Un2718,FALSE,TRUE,[!#1]C(=O)[NH][OH],
kroth,2722,1314,Un2722,TRUE,TRUE,[!#1]C(=O)[NH]C(=S)[!#1],
kroth,2723,1315,Un2723,TRUE,TRUE,[!#1]C(=O)[NH]c1[cH][cH][cH][cH][cH]1,
kroth,2726,1318,Un2726,TRUE,FALSE,[!#1]C(=O)[NH]c1[cH][cH]c([cH][cH]1)S(=O)(=O)[!#1],
kroth,2727,1319,Un2727,FALSE,TRUE,[!#1]C(=O)[NH]c1[cH][cH]c(Cl)[cH][cH]1,
kroth,2812,1404,Un2812,TRUE,TRUE,[!#1]C(=O)[NH]S(=O)(=O)[!#1],
kroth,2813,1405,Un2813,TRUE,TRUE,[!#1]C(=O)[NH2],
kroth,2815,1407,Un2815,TRUE,TRUE,[!#1]C(=O)C([!#1])([!#1])[CH3],
kroth,2816,1408,Un2816,TRUE,TRUE,[!#1]C(=O)C([!#1])([!#1])[OH],
kroth,2818,1410,Un2818,FALSE,TRUE,[!#1]C(=O)C([!#1])([!#1])C(=O)[!#1],
kroth,2826,1418,Un2826,FALSE,TRUE,[!#1]C(=O)C(=O)[!#1],
kroth,2834,1426,Un2834,TRUE,TRUE,[!#1]C(=O)c1[cH][cH][cH][cH][cH]1,
kroth,2835,1427,Un2835,TRUE,TRUE,[!#1]C(=O)c1[cH][cH][cH][cH]c1[!#1],
kroth,2838,1430,Un2838,FALSE,TRUE,[!#1]C(=O)c1[cH][cH][cH][cH]c1[OH],
kroth,2840,1432,Un2840,TRUE,TRUE,[!#1]C(=O)c1[cH][cH][cH][cH]c1C(=O)[!#1],
kroth,2841,1433,Un2841,TRUE,TRUE,[!#1]C(=O)c1[cH][cH][cH][cH]c1C(=O)[OH],
kroth,2855,1447,Un2855,TRUE,TRUE,[!#1]C(=O)c1[cH][cH][cH]c2[cH][cH][cH][cH]c12,
kroth,2857,1449,Un2857,TRUE,FALSE,[!#1]C(=O)c1[cH][cH][cH]o1,
kroth,2858,1450,Un2858,TRUE,FALSE,[!#1]C(=O)c1[cH][cH][cH]s1,
kroth,2860,1452,Un2860,TRUE,TRUE,[!#1]C(=O)c1[cH][cH]c([!#1])[cH][cH]1,
kroth,2871,1463,Un2871,FALSE,TRUE,[!#1]C(=O)c1[cH][cH]c([OH])[cH][cH]1,
kroth,2875,1467,Un2875,TRUE,TRUE,[!#1]C(=O)c1[cH][cH]c(Cl)[cH][cH]1,
kroth,2879,1471,Un2879,TRUE,FALSE,[!#1]C(=O)c1[cH][cH]c(F)[cH][cH]1,
kroth,2891,1483,Un2891,TRUE,FALSE,[!#1]C(=O)c1[cH]c2[cH][cH][cH][cH]c2oc1=O,
kroth,2907,1499,Un2907,TRUE,TRUE,[!#1]C(=O)N([CH2][CH3])[CH2][CH3],
kroth,2908,1500,Un2908,TRUE,FALSE,[!#1]C(=O)N([CH3])[CH3],
kroth,2911,1503,Un2911,TRUE,FALSE,[!#1]C(=O)N1[CH2][CH2][CH2][CH2][CH2]1,
kroth,2916,1508,Un2916,TRUE,TRUE,[!#1]C(=O)O[CH]([CH3])[CH3],
kroth,2928,1520,Un2928,TRUE,TRUE,[!#1]C(=O)O[CH2][CH3],
kroth,2932,1524,Un2932,TRUE,TRUE,[!#1]C(=O)O[CH3],
kroth,2933,1525,Un2933,TRUE,TRUE,[!#1]C(=O)OC([CH3])([CH3])[CH3],
kroth,2938,1530,Un2938,TRUE,FALSE,[!#1]C(=S)[NH2],
kroth,2944,1536,Un2944,TRUE,FALSE,[!#1]C(F)(F)F,
kroth,2954,1546,Un2954,TRUE,FALSE,[!#1]C1([CH2][CH]2[CH2][CH]3[CH2][CH]([CH2]2)[CH2]1)[CH2]3,
kroth,2972,1564,Un2972,TRUE,TRUE,[!#1]c1[cH][cH][cH][cH][cH]1,
kroth,2974,1566,Un2974,TRUE,TRUE,[!#1]c1[cH][cH][cH][cH]c1[!#1],
kroth,2979,1571,Un2979,FALSE,TRUE,[!#1]c1[cH][cH][cH][cH]c1[OH],
kroth,2983,1575,Un2983,FALSE,TRUE,[!#1]c1[cH][cH][cH][cH]c1C(=O)[OH],
kroth,2997,1589,Un2997,TRUE,FALSE,[!#1]c1[cH][cH][cH][cH]n1,
kroth,3000,1592,Un3000,TRUE,TRUE,[!#1]c1[cH][cH][cH]c([!#1])c1[!#1],
kroth,3008,1600,Un3008,TRUE,TRUE,[!#1]c1[cH][cH][cH]c([cH]1)C(F)(F)F,
kroth,3014,1606,Un3014,FALSE,TRUE,[!#1]c1[cH][cH][cH]c([cH]1)S(=O)(=O)[!#1],
kroth,3030,1622,Un3030,TRUE,TRUE,[!#1]c1[cH][cH][cH]c2[cH][cH][cH][cH]c12,
kroth,3041,1633,Un3041,TRUE,FALSE,[!#1]c1[cH][cH][cH]n[cH]1,
kroth,3042,1634,Un3042,FALSE,TRUE,[!#1]c1[cH][cH][cH]nc1[!#1],
kroth,3045,1637,Un3045,TRUE,FALSE,[!#1]c1[cH][cH][cH]o1,
kroth,3046,1638,Un3046,TRUE,TRUE,[!#1]c1[cH][cH][cH]s1,
kroth,3050,1642,Un3050,TRUE,TRUE,[!#1]c1[cH][cH]c([!#1])[cH][cH]1,
kroth,3053,1645,Un3053,TRUE,TRUE,[!#1]c1[cH][cH]c([!#1])c([!#1])[cH]1,
kroth,3054,1646,Un3054,TRUE,TRUE,[!#1]c1[cH][cH]c([!#1])c([!#1])c1[!#1],
kroth,3056,1648,Un3056,FALSE,TRUE,[!#1]c1[cH][cH]c([!#1])c([cH]1)[N+](=O)[O-],
kroth,3060,1652,Un3060,FALSE,TRUE,[!#1]c1[cH][cH]c([!#1])c([CH3])[cH]1,
kroth,3061,1653,Un3061,TRUE,TRUE,[!#1]c1[cH][cH]c([!#1])c([OH])[cH]1,
kroth,3062,1654,Un3062,TRUE,TRUE,[!#1]c1[cH][cH]c([!#1])c(Cl)[cH]1,
kroth,3063,1655,Un3063,TRUE,FALSE,[!#1]c1[cH][cH]c([!#1])c2[cH][cH][cH][cH]c12,
kroth,3070,1662,Un3070,FALSE,TRUE,[!#1]c1[cH][cH]c([!#1])o1,
kroth,3078,1670,Un3078,FALSE,TRUE,[!#1]c1[cH][cH]c([cH][cH]1)[N+](=O)[O-],
kroth,3080,1672,Un3080,FALSE,TRUE,[!#1]c1[cH][cH]c([cH][cH]1)C([!#1])([CH3])[CH3],
kroth,3132,1724,Un3132,TRUE,TRUE,[!#1]c1[cH][cH]c([cH][cH]1)S(=O)(=O)[!#1],
kroth,3133,1725,Un3133,FALSE,TRUE,[!#1]c1[cH][cH]c([cH][cH]1)S(=O)(=O)[NH2],
kroth,3134,1726,Un3134,FALSE,TRUE,[!#1]c1[cH][cH]c([cH][cH]1)S(=O)(=O)[OH],
kroth,3141,1733,Un3141,FALSE,TRUE,[!#1]c1[cH][cH]c([cH]c1[!#1])[N+](=O)[O-],
kroth,3158,1750,Un3158,TRUE,TRUE,[!#1]c1[cH][cH]c([CH3])[cH][cH]1,
kroth,3175,1767,Un3175,TRUE,FALSE,[!#1]c1[cH][cH]c([NH2])[cH][cH]1,
kroth,3177,1769,Un3177,TRUE,TRUE,[!#1]c1[cH][cH]c([OH])[cH][cH]1,
kroth,3178,1770,Un3178,FALSE,TRUE,[!#1]c1[cH][cH]c([OH])[cH]c1[OH],
kroth,3179,1771,Un3179,TRUE,TRUE,[!#1]c1[cH][cH]c([OH])c([!#1])[cH]1,
kroth,3181,1773,Un3181,TRUE,TRUE,[!#1]c1[cH][cH]c([OH])c([OH])[cH]1,
kroth,3184,1776,Un3184,TRUE,TRUE,[!#1]c1[cH][cH]c(Br)[cH]c1[!#1],
kroth,3194,1786,Un3194,TRUE,TRUE,[!#1]c1[cH][cH]c(Cl)[cH][cH]1,
kroth,3195,1787,Un3195,TRUE,TRUE,[!#1]c1[cH][cH]c(Cl)[cH]c1[!#1],
kroth,3199,1791,Un3199,TRUE,TRUE,[!#1]c1[cH][cH]c(Cl)[cH]c1Cl,
kroth,3201,1793,Un3201,FALSE,TRUE,[!#1]c1[cH][cH]c(Cl)c([!#1])[cH]1,
kroth,3204,1796,Un3204,FALSE,TRUE,[!#1]c1[cH][cH]c(Cl)c(Cl)[cH]1,
kroth,3206,1798,Un3206,TRUE,TRUE,[!#1]c1[cH][cH]c(F)[cH][cH]1,
kroth,3208,1800,Un3208,TRUE,TRUE,[!#1]c1[cH][cH]c(F)c(Cl)[cH]1,
kroth,3219,1811,Un3219,TRUE,TRUE,[!#1]c1[cH][cH]c(O[CH3])[cH][cH]1,
kroth,3224,1816,Un3224,TRUE,TRUE,[!#1]c1[cH][cH]c(O[CH3])c(O[CH3])[cH]1,
